frequencies [Hz],Resistance [Ohm]_E0C0_E0C1,Reactance [Ohm]_E0C0_E0C1
168870.0,1995.4217200959513,285.1832921439588
169000.0,1995.4217200959513,285.1832921439588
169130.0,1995.4217200959513,285.1832921439588
169260.0,1995.4217200959513,285.1832921439588
169390.0,1995.4217200959513,285.1832921439588
169520.0,1995.4217200959513,285.1832921439588
169650.0,1995.4217200959513,285.1832921439588
169780.0,1995.4217200959513,285.1832921439588
169910.0,1995.4217200959513,285.1832921439588
170040.0,1995.4217200959513,285.1832921439588
170170.0,1995.4217200959513,285.1832921439588
170300.0,1995.4217200959513,285.1832921439588
170430.0,1995.4217200959513,285.1832921439588
170560.0,1995.4217200959513,285.1832921439588
170690.0,1995.4217200959513,285.1832921439588
170820.0,1995.4217200959513,285.1832921439588
170950.0,1995.4217200959513,285.1832921439588
171080.0,1995.4217200959513,285.1832921439588
171210.0,1995.4217200959513,285.1832921439588
171340.0,1995.4217200959513,285.1832921439588
171470.0,1995.4217200959513,285.1832921439588
171600.0,1995.4217200959513,285.1832921439588
171730.0,1995.4217200959513,285.1832921439588
171860.0,1995.4217200959513,285.1832921439588
171990.0,1995.4217200959513,285.1832921439588
172120.0,1995.4217200959513,285.1832921439588
172250.0,1995.4217200959513,285.1832921439588
172380.0,1995.4217200959513,285.1832921439588
172510.0,1995.4217200959513,285.1832921439588
172640.0,1995.4217200959513,285.1832921439588
172770.0,1995.4217200959513,285.1832921439588
172900.0,1995.4217200959513,285.1832921439588
173030.0,1995.4217200959513,285.1832921439588
173160.0,1995.4217200959513,285.1832921439588
173290.0,1995.4217200959513,285.1832921439588
173420.0,1995.4217200959513,285.1832921439588
173550.0,1995.4217200959513,285.1832921439588
173680.0,1995.4217200959513,285.1832921439588
173810.0,1995.4217200959513,285.1832921439588
173940.0,1995.4217200959513,285.1832921439588
174070.0,1995.4217200959513,285.1832921439588
174200.0,1995.4217200959513,285.1832921439588
174330.0,1995.4217200959513,285.1832921439588
174460.0,1995.4217200959513,285.1832921439588
174590.0,1995.4217200959513,285.1832921439588
174720.0,1995.4217200959513,285.1832921439588
174850.0,1995.4217200959513,285.1832921439588
174980.0,1995.4217200959513,285.1832921439588
175110.0,1995.4217200959513,285.1832921439588
175240.0,1995.4217200959513,285.1832921439588
175370.0,1995.4217200959513,285.1832921439588
175500.0,1995.4217200959513,285.1832921439588
175630.0,1995.4217200959513,285.1832921439588
175760.0,1995.4217200959513,285.1832921439588
175890.0,1995.4217200959513,285.1832921439588
176020.0,1995.4217200959513,285.1832921439588
176150.0,1995.4217200959513,285.1832921439588
176280.0,1995.4217200959513,285.1832921439588
176410.0,1995.4217200959513,285.1832921439588
176540.0,1995.4217200959513,285.1832921439588
176670.0,1995.4217200959513,285.1832921439588
176800.0,1995.4217200959513,285.1832921439588
176930.0,1995.4217200959513,285.1832921439588
177060.0,1995.4217200959513,285.1832921439588
177190.0,1995.4217200959513,285.1832921439588
177320.0,1995.4217200959513,285.1832921439588
177450.0,1995.4217200959513,285.1832921439588
177580.0,1995.4217200959513,285.1832921439588
177710.0,1995.4217200959513,285.1832921439588
177840.0,1995.4217200959513,285.1832921439588
177970.0,1995.4217200959513,285.1832921439588
178100.0,1995.4217200959513,285.1832921439588
178230.0,1995.4217200959513,285.1832921439588
178360.0,1995.4217200959513,285.1832921439588
178490.0,1995.4217200959513,285.1832921439588
178620.0,1995.4217200959513,285.1832921439588
178750.0,1995.4217200959513,285.1832921439588
178880.0,1995.4217200959513,285.1832921439588
179010.0,1995.4217200959513,285.1832921439588
179140.0,1995.4217200959513,285.1832921439588
179270.0,1995.4217200959513,285.1832921439588
179400.0,1995.4217200959513,285.1832921439588
179530.0,1995.4217200959513,285.1832921439588
179660.0,1995.4217200959513,285.1832921439588
179790.0,1995.4217200959513,285.1832921439588
179920.0,1995.4217200959513,285.1832921439588
180050.0,1995.4217200959513,285.1832921439588
180180.0,1995.4217200959513,285.1832921439588
180310.0,1995.4217200959513,285.1832921439588
180440.0,1995.4217200959513,285.1832921439588
180570.0,1995.4217200959513,285.1832921439588
180700.0,1995.4217200959513,285.1832921439588
180830.0,1995.4217200959513,285.1832921439588
180960.0,1995.4217200959513,285.1832921439588
181090.0,1995.4217200959513,285.1832921439588
181220.0,1995.4217200959513,285.1832921439588
181350.0,1995.4217200959513,285.1832921439588
181480.0,1995.4217200959513,285.1832921439588
181610.0,1995.4217200959513,285.1832921439588
181740.0,1995.4217200959513,285.1832921439588
181870.0,1995.4217200959513,285.1832921439588
182000.0,1995.4217200959513,285.1832921439588
182130.0,1995.4217200959513,285.1832921439588
182260.0,1995.4217200959513,285.1832921439588
182390.0,1995.4217200959513,285.1832921439588
182520.0,1995.4217200959513,285.1832921439588
182650.0,1995.4217200959513,285.1832921439588
182780.0,1995.4217200959513,285.1832921439588
182910.0,1995.4217200959513,285.1832921439588
183040.0,1995.4217200959513,285.1832921439588
183170.0,1995.4217200959513,285.1832921439588
183300.0,1995.4217200959513,285.1832921439588
183430.0,1995.4217200959513,285.1832921439588
183560.0,1995.4217200959513,285.1832921439588
183690.0,1995.4217200959513,285.1832921439588
183820.0,1995.4217200959513,285.1832921439588
183950.0,1995.4217200959513,285.1832921439588
184080.0,1995.4217200959513,285.1832921439588
184210.0,1995.4217200959513,285.1832921439588
184340.0,1995.4217200959513,285.1832921439588
184470.0,1995.4217200959513,285.1832921439588
184600.0,1995.4217200959513,285.1832921439588
184730.0,1995.4217200959513,285.1832921439588
184860.0,1995.4217200959513,285.1832921439588
184990.0,1995.4217200959513,285.1832921439588
185120.0,1995.4217200959513,285.1832921439588
185250.0,1995.4217200959513,285.1832921439588
185380.0,1995.4217200959513,285.1832921439588
185510.0,1995.4217200959513,285.1832921439588
185640.0,1995.4217200959513,285.1832921439588
185770.0,1995.4217200959513,285.1832921439588
185900.0,1995.4217200959513,285.1832921439588
186030.0,1995.4217200959513,285.1832921439588
186160.0,1995.4217200959513,285.1832921439588
186290.0,1995.4217200959513,285.1832921439588
186420.0,1995.4217200959513,285.1832921439588
186550.0,1995.4217200959513,285.1832921439588
186680.0,1995.4217200959513,285.1832921439588
186810.0,1995.4217200959513,285.1832921439588
186940.0,1995.4217200959513,285.1832921439588
187070.0,1995.4217200959513,285.1832921439588
187200.0,1995.4217200959513,285.1832921439588
187330.0,1995.4217200959513,285.1832921439588
187460.0,1995.4217200959513,285.1832921439588
187590.0,1995.4217200959513,285.1832921439588
187720.0,1995.4217200959513,285.1832921439588
187850.0,1995.4217200959513,285.1832921439588
187980.0,1995.4217200959513,285.1832921439588
188110.0,1995.4217200959513,285.1832921439588
188240.0,1995.4217200959513,285.1832921439588
188370.0,1874.831841664604,325.1244376921755
188500.0,1874.831841664604,325.1244376921755
188630.0,1874.831841664604,325.1244376921755
188760.0,1874.831841664604,325.1244376921755
188890.0,1874.831841664604,325.1244376921755
189020.0,1874.831841664604,325.1244376921755
189150.0,1874.831841664604,325.1244376921755
189280.0,1874.831841664604,325.1244376921755
189410.0,1874.831841664604,325.1244376921755
189540.0,1874.831841664604,325.1244376921755
189670.0,1874.831841664604,325.1244376921755
189800.0,1874.831841664604,325.1244376921755
189930.0,1874.831841664604,325.1244376921755
190060.0,1874.831841664604,325.1244376921755
190190.0,1874.831841664604,325.1244376921755
190320.0,1874.831841664604,325.1244376921755
190450.0,1874.831841664604,325.1244376921755
190580.0,1874.831841664604,325.1244376921755
190710.0,1874.831841664604,325.1244376921755
190840.0,1874.831841664604,325.1244376921755
190970.0,1874.831841664604,325.1244376921755
191100.0,1874.831841664604,325.1244376921755
191230.0,1874.831841664604,325.1244376921755
191360.0,1874.831841664604,325.1244376921755
191490.0,1874.831841664604,325.1244376921755
191620.0,1874.831841664604,325.1244376921755
191750.0,1874.831841664604,325.1244376921755
191880.0,1874.831841664604,325.1244376921755
192010.0,1874.831841664604,325.1244376921755
192140.0,1874.831841664604,325.1244376921755
192270.0,1874.831841664604,325.1244376921755
192400.0,1874.831841664604,325.1244376921755
192530.0,1874.831841664604,325.1244376921755
192660.0,1874.831841664604,325.1244376921755
192790.0,1874.831841664604,325.1244376921755
192920.0,1874.831841664604,325.1244376921755
193050.0,1874.831841664604,325.1244376921755
193180.0,1874.831841664604,325.1244376921755
193310.0,1874.831841664604,325.1244376921755
193440.0,1874.831841664604,325.1244376921755
193570.0,1874.831841664604,325.1244376921755
193700.0,1874.831841664604,325.1244376921755
193830.0,1874.831841664604,325.1244376921755
193960.0,1874.831841664604,325.1244376921755
194090.0,1874.831841664604,325.1244376921755
194220.0,1874.831841664604,325.1244376921755
194350.0,1874.831841664604,325.1244376921755
194480.0,1874.831841664604,325.1244376921755
194610.0,1874.831841664604,325.1244376921755
194740.0,1874.831841664604,325.1244376921755
194870.0,1874.831841664604,325.1244376921755
195000.0,1874.831841664604,325.1244376921755
195130.0,1874.831841664604,325.1244376921755
195260.0,1874.831841664604,325.1244376921755
195390.0,1874.831841664604,325.1244376921755
195520.0,1874.831841664604,325.1244376921755
195650.0,1874.831841664604,325.1244376921755
195780.0,1874.831841664604,325.1244376921755
195910.0,1874.831841664604,325.1244376921755
196040.0,1874.831841664604,325.1244376921755
196170.0,1874.831841664604,325.1244376921755
196300.0,1874.831841664604,325.1244376921755
196430.0,1874.831841664604,325.1244376921755
196560.0,1874.831841664604,325.1244376921755
196690.0,1874.831841664604,325.1244376921755
196820.0,1874.831841664604,325.1244376921755
196950.0,1874.831841664604,325.1244376921755
197080.0,1874.831841664604,325.1244376921755
197210.0,1874.831841664604,325.1244376921755
197340.0,1874.831841664604,325.1244376921755
197470.0,1874.831841664604,325.1244376921755
197600.0,1874.831841664604,325.1244376921755
197730.0,1874.831841664604,325.1244376921755
197860.0,1874.831841664604,325.1244376921755
197990.0,1874.831841664604,325.1244376921755
198120.0,1874.831841664604,325.1244376921755
198250.0,1874.831841664604,325.1244376921755
198380.0,1874.831841664604,325.1244376921755
198510.0,1874.831841664604,325.1244376921755
198640.0,1874.831841664604,325.1244376921755
198770.0,1874.831841664604,325.1244376921755
198900.0,1874.831841664604,325.1244376921755
199030.0,1874.831841664604,325.1244376921755
199160.0,1874.831841664604,325.1244376921755
199290.0,1874.831841664604,325.1244376921755
199420.0,1874.831841664604,325.1244376921755
199550.0,1874.831841664604,325.1244376921755
199680.0,1874.831841664604,325.1244376921755
199810.0,1874.831841664604,325.1244376921755
199940.0,1874.831841664604,325.1244376921755
200070.0,1874.831841664604,325.1244376921755
200200.0,1874.831841664604,325.1244376921755
200330.0,1874.831841664604,325.1244376921755
200460.0,1874.831841664604,325.1244376921755
200590.0,1874.831841664604,325.1244376921755
200720.0,1874.831841664604,325.1244376921755
200850.0,1874.831841664604,325.1244376921755
200980.0,1874.831841664604,325.1244376921755
201110.0,1874.831841664604,325.1244376921755
201240.0,1874.831841664604,325.1244376921755
201370.0,1874.831841664604,325.1244376921755
201500.0,1874.831841664604,325.1244376921755
201630.0,1874.831841664604,325.1244376921755
201760.0,1874.831841664604,325.1244376921755
201890.0,1874.831841664604,325.1244376921755
202020.0,1874.831841664604,325.1244376921755
202150.0,1874.831841664604,325.1244376921755
202280.0,1874.831841664604,325.1244376921755
202410.0,1874.831841664604,325.1244376921755
202540.0,1874.831841664604,325.1244376921755
202670.0,1874.831841664604,325.1244376921755
202800.0,1874.831841664604,325.1244376921755
202930.0,1874.831841664604,325.1244376921755
203060.0,1874.831841664604,325.1244376921755
203190.0,1874.831841664604,325.1244376921755
203320.0,1874.831841664604,325.1244376921755
203450.0,1874.831841664604,325.1244376921755
203580.0,1874.831841664604,325.1244376921755
203710.0,1874.831841664604,325.1244376921755
203840.0,1874.831841664604,325.1244376921755
203970.0,1874.831841664604,325.1244376921755
204100.0,1874.831841664604,325.1244376921755
204230.0,1874.831841664604,325.1244376921755
204360.0,1874.831841664604,325.1244376921755
204490.0,1874.831841664604,325.1244376921755
204620.0,1874.831841664604,325.1244376921755
204750.0,1874.831841664604,325.1244376921755
204880.0,1874.831841664604,325.1244376921755
205010.0,1874.831841664604,325.1244376921755
205140.0,1874.831841664604,325.1244376921755
205270.0,1874.831841664604,325.1244376921755
205400.0,1874.831841664604,325.1244376921755
205530.0,1874.831841664604,325.1244376921755
205660.0,1874.831841664604,325.1244376921755
205790.0,1874.831841664604,325.1244376921755
205920.0,1874.831841664604,325.1244376921755
206050.0,1874.831841664604,325.1244376921755
206180.0,1874.831841664604,325.1244376921755
206310.0,1874.831841664604,325.1244376921755
206440.0,1874.831841664604,325.1244376921755
206570.0,1874.831841664604,325.1244376921755
206700.0,1874.831841664604,325.1244376921755
206830.0,1874.831841664604,325.1244376921755
206960.0,1874.831841664604,325.1244376921755
207090.0,1874.831841664604,325.1244376921755
207220.0,1874.831841664604,325.1244376921755
207350.0,1874.831841664604,325.1244376921755
207480.0,1874.831841664604,325.1244376921755
207610.0,1874.831841664604,325.1244376921755
207740.0,1874.831841664604,325.1244376921755
207870.0,1874.831841664604,325.1244376921755
208000.0,1874.831841664604,325.1244376921755
208130.0,1874.831841664604,325.1244376921755
208260.0,1874.831841664604,325.1244376921755
208390.0,1874.831841664604,325.1244376921755
208520.0,1874.831841664604,325.1244376921755
208650.0,1874.831841664604,325.1244376921755
208780.0,1874.831841664604,325.1244376921755
208910.0,1874.831841664604,325.1244376921755
209040.0,1874.831841664604,325.1244376921755
209170.0,1874.831841664604,325.1244376921755
209300.0,1874.831841664604,325.1244376921755
209430.0,1874.831841664604,325.1244376921755
209560.0,1874.831841664604,325.1244376921755
209690.0,1874.831841664604,325.1244376921755
209820.0,1874.831841664604,325.1244376921755
209950.0,1874.831841664604,325.1244376921755
210080.0,1874.831841664604,325.1244376921755
210210.0,1874.831841664604,325.1244376921755
210340.0,1874.831841664604,325.1244376921755
210470.0,1874.831841664604,325.1244376921755
210600.0,1874.831841664604,325.1244376921755
210730.0,1874.831841664604,325.1244376921755
210860.0,1874.831841664604,325.1244376921755
210990.0,1874.831841664604,325.1244376921755
211120.0,1874.831841664604,325.1244376921755
211250.0,1874.831841664604,325.1244376921755
211380.0,1874.831841664604,325.1244376921755
211510.0,1874.831841664604,325.1244376921755
211640.0,1874.831841664604,325.1244376921755
211770.0,1874.831841664604,325.1244376921755
211900.0,1874.831841664604,325.1244376921755
212030.0,1874.831841664604,325.1244376921755
212160.0,1874.831841664604,325.1244376921755
212290.0,1874.831841664604,325.1244376921755
212420.0,1874.831841664604,325.1244376921755
212550.0,1874.831841664604,325.1244376921755
212680.0,1874.831841664604,325.1244376921755
212810.0,1874.831841664604,325.1244376921755
212940.0,1874.831841664604,325.1244376921755
213070.0,1874.831841664604,325.1244376921755
213200.0,1874.831841664604,325.1244376921755
213330.0,1874.831841664604,325.1244376921755
213460.0,1874.831841664604,325.1244376921755
213590.0,1874.831841664604,325.1244376921755
213720.0,1874.831841664604,325.1244376921755
213850.0,1874.831841664604,325.1244376921755
213980.0,1874.831841664604,325.1244376921755
214110.0,1874.831841664604,325.1244376921755
214240.0,1874.831841664604,325.1244376921755
214370.0,1874.831841664604,325.1244376921755
214500.0,1874.831841664604,325.1244376921755
214630.0,1874.831841664604,325.1244376921755
214760.0,1874.831841664604,325.1244376921755
214890.0,1874.831841664604,325.1244376921755
215020.0,1874.831841664604,325.1244376921755
215150.0,1874.831841664604,325.1244376921755
215280.0,1874.831841664604,325.1244376921755
215410.0,1874.831841664604,325.1244376921755
215540.0,1874.831841664604,325.1244376921755
215670.0,1874.831841664604,325.1244376921755
215800.0,1874.831841664604,325.1244376921755
215930.0,1874.831841664604,325.1244376921755
216060.0,1874.831841664604,325.1244376921755
216190.0,1874.831841664604,325.1244376921755
216320.0,1874.831841664604,325.1244376921755
216450.0,1874.831841664604,325.1244376921755
216580.0,1874.831841664604,325.1244376921755
216710.0,1874.831841664604,325.1244376921755
216840.0,1874.831841664604,325.1244376921755
216970.0,1874.831841664604,325.1244376921755
217100.0,1874.831841664604,325.1244376921755
217230.0,1874.831841664604,325.1244376921755
217360.0,1874.831841664604,325.1244376921755
217490.0,1874.831841664604,325.1244376921755
217620.0,1874.831841664604,325.1244376921755
217750.0,1874.831841664604,325.1244376921755
217880.0,1874.831841664604,325.1244376921755
218010.0,1874.831841664604,325.1244376921755
218140.0,1874.831841664604,325.1244376921755
218270.0,1874.831841664604,325.1244376921755
218400.0,1874.831841664604,325.1244376921755
218530.0,1874.831841664604,325.1244376921755
218660.0,1874.831841664604,325.1244376921755
218790.0,1874.831841664604,325.1244376921755
218920.0,1874.831841664604,325.1244376921755
219050.0,1874.831841664604,325.1244376921755
219180.0,1874.831841664604,325.1244376921755
219310.0,1874.831841664604,325.1244376921755
219440.0,1874.831841664604,325.1244376921755
219570.0,1874.831841664604,325.1244376921755
219700.0,1874.831841664604,325.1244376921755
219830.0,1874.831841664604,325.1244376921755
219960.0,1874.831841664604,325.1244376921755
220090.0,1874.831841664604,325.1244376921755
220220.0,1874.831841664604,325.1244376921755
220350.0,1874.831841664604,325.1244376921755
220480.0,1874.831841664604,325.1244376921755
220610.0,1874.831841664604,325.1244376921755
220740.0,1874.831841664604,325.1244376921755
220870.0,1874.831841664604,325.1244376921755
221000.0,1874.831841664604,325.1244376921755
221130.0,1874.831841664604,325.1244376921755
221260.0,1874.831841664604,325.1244376921755
221390.0,1874.831841664604,325.1244376921755
221520.0,1874.831841664604,325.1244376921755
221650.0,1874.831841664604,325.1244376921755
221780.0,1874.831841664604,325.1244376921755
221910.0,1874.831841664604,325.1244376921755
222040.0,1874.831841664604,325.1244376921755
222170.0,1874.831841664604,325.1244376921755
222300.0,1874.831841664604,325.1244376921755
222430.0,1874.831841664604,325.1244376921755
222560.0,1874.831841664604,325.1244376921755
222690.0,1874.831841664604,325.1244376921755
222820.0,1874.831841664604,325.1244376921755
222950.0,1874.831841664604,325.1244376921755
223080.0,1874.831841664604,325.1244376921755
223210.0,1874.831841664604,325.1244376921755
223340.0,1874.831841664604,325.1244376921755
223470.0,1874.831841664604,325.1244376921755
223600.0,1874.831841664604,325.1244376921755
223730.0,1874.831841664604,325.1244376921755
223860.0,1874.831841664604,325.1244376921755
223990.0,1874.831841664604,325.1244376921755
224120.0,1874.831841664604,325.1244376921755
224250.0,1874.831841664604,325.1244376921755
224380.0,1874.831841664604,325.1244376921755
224510.0,1874.831841664604,325.1244376921755
224640.0,1874.831841664604,325.1244376921755
224770.0,1874.831841664604,325.1244376921755
224900.0,1874.831841664604,325.1244376921755
225030.0,1874.831841664604,325.1244376921755
225160.0,1874.831841664604,325.1244376921755
225290.0,1874.831841664604,325.1244376921755
225420.0,1874.831841664604,325.1244376921755
225550.0,1874.831841664604,325.1244376921755
225680.0,1874.831841664604,325.1244376921755
225810.0,1874.831841664604,325.1244376921755
225940.0,1874.831841664604,325.1244376921755
226070.0,1874.831841664604,325.1244376921755
226200.0,1874.831841664604,325.1244376921755
226330.0,1874.831841664604,325.1244376921755
226460.0,1874.831841664604,325.1244376921755
226590.0,1874.831841664604,325.1244376921755
226720.0,1874.831841664604,325.1244376921755
226850.0,1874.831841664604,325.1244376921755
226980.0,1874.831841664604,325.1244376921755
227110.0,1874.831841664604,325.1244376921755
227240.0,1874.831841664604,325.1244376921755
227370.0,1874.831841664604,325.1244376921755
227500.0,1874.831841664604,325.1244376921755
227630.0,1874.831841664604,325.1244376921755
227760.0,1874.831841664604,325.1244376921755
227890.0,1874.831841664604,325.1244376921755
228020.0,1874.831841664604,325.1244376921755
228150.0,1874.831841664604,325.1244376921755
228280.0,1874.831841664604,325.1244376921755
228410.0,1874.831841664604,325.1244376921755
228540.0,1874.831841664604,325.1244376921755
228670.0,1874.831841664604,325.1244376921755
228800.0,1874.831841664604,325.1244376921755
228930.0,1874.831841664604,325.1244376921755
229060.0,1874.831841664604,325.1244376921755
229190.0,1874.831841664604,325.1244376921755
229320.0,1874.831841664604,325.1244376921755
229450.0,1874.831841664604,325.1244376921755
229580.0,1874.831841664604,325.1244376921755
229710.0,1874.831841664604,325.1244376921755
229840.0,1874.831841664604,325.1244376921755
229970.0,1874.831841664604,325.1244376921755
230100.0,1874.831841664604,325.1244376921755
230230.0,1874.831841664604,325.1244376921755
230360.0,1874.831841664604,325.1244376921755
230490.0,1874.831841664604,325.1244376921755
230620.0,1874.831841664604,325.1244376921755
230750.0,1874.831841664604,325.1244376921755
230880.0,1874.831841664604,325.1244376921755
231010.0,1874.831841664604,325.1244376921755
231140.0,1874.831841664604,325.1244376921755
231270.0,1874.831841664604,325.1244376921755
231400.0,1874.831841664604,325.1244376921755
231530.0,1874.831841664604,325.1244376921755
231660.0,1874.831841664604,325.1244376921755
231790.0,1874.831841664604,325.1244376921755
231920.0,1874.831841664604,325.1244376921755
232050.0,1874.831841664604,325.1244376921755
232180.0,1874.831841664604,325.1244376921755
232310.0,1874.831841664604,325.1244376921755
232440.0,1874.831841664604,325.1244376921755
232570.0,1874.831841664604,325.1244376921755
232700.0,1874.831841664604,325.1244376921755
232830.0,1874.831841664604,325.1244376921755
232960.0,1874.831841664604,325.1244376921755
233090.0,1874.831841664604,325.1244376921755
233220.0,1874.831841664604,325.1244376921755
233350.0,1874.831841664604,325.1244376921755
233480.0,1874.831841664604,325.1244376921755
233610.0,1874.831841664604,325.1244376921755
233740.0,1874.831841664604,325.1244376921755
233870.0,1874.831841664604,325.1244376921755
234000.0,1874.831841664604,325.1244376921755
234130.0,1874.831841664604,325.1244376921755
234260.0,1874.831841664604,325.1244376921755
234390.0,1874.831841664604,325.1244376921755
234520.0,1874.831841664604,325.1244376921755
234650.0,1874.831841664604,325.1244376921755
234780.0,1874.831841664604,325.1244376921755
234910.0,1874.831841664604,325.1244376921755
235040.0,1874.831841664604,325.1244376921755
235170.0,1874.831841664604,325.1244376921755
235300.0,1874.831841664604,325.1244376921755
235430.0,1874.831841664604,325.1244376921755
235560.0,1874.831841664604,325.1244376921755
235690.0,1874.831841664604,325.1244376921755
235820.0,1874.831841664604,325.1244376921755
235950.0,1874.831841664604,325.1244376921755
236080.0,1874.831841664604,325.1244376921755
236210.0,1874.831841664604,325.1244376921755
236340.0,1874.831841664604,325.1244376921755
236470.0,1874.831841664604,325.1244376921755
236600.0,1874.831841664604,325.1244376921755
236730.0,1874.831841664604,325.1244376921755
236860.0,1874.831841664604,325.1244376921755
236990.0,1874.831841664604,325.1244376921755
237120.0,1874.831841664604,325.1244376921755
237250.0,1874.831841664604,325.1244376921755
237380.0,1874.831841664604,325.1244376921755
237510.0,1874.831841664604,325.1244376921755
237640.0,1874.831841664604,325.1244376921755
237770.0,1874.831841664604,325.1244376921755
237900.0,1874.831841664604,325.1244376921755
238030.0,1874.831841664604,325.1244376921755
238160.0,1874.831841664604,325.1244376921755
238290.0,1874.831841664604,325.1244376921755
238420.0,1874.831841664604,325.1244376921755
238550.0,1874.831841664604,325.1244376921755
238680.0,1874.831841664604,325.1244376921755
238810.0,1874.831841664604,325.1244376921755
238940.0,1874.831841664604,325.1244376921755
239070.0,1874.831841664604,325.1244376921755
239200.0,1874.831841664604,325.1244376921755
239330.0,1874.831841664604,325.1244376921755
239460.0,1874.831841664604,325.1244376921755
239590.0,1874.831841664604,325.1244376921755
239720.0,1874.831841664604,325.1244376921755
239850.0,1874.831841664604,325.1244376921755
239980.0,1874.831841664604,325.1244376921755
240110.0,1874.831841664604,325.1244376921755
240240.0,1874.831841664604,325.1244376921755
240370.0,1874.831841664604,325.1244376921755
240500.0,1874.831841664604,325.1244376921755
240630.0,1874.831841664604,325.1244376921755
240760.0,1874.831841664604,325.1244376921755
240890.0,1874.831841664604,325.1244376921755
241020.0,1874.831841664604,325.1244376921755
241150.0,1874.831841664604,325.1244376921755
241280.0,1874.831841664604,325.1244376921755
241410.0,1874.831841664604,325.1244376921755
241540.0,1874.831841664604,325.1244376921755
241670.0,1874.831841664604,325.1244376921755
241800.0,1874.831841664604,325.1244376921755
241930.0,1874.831841664604,325.1244376921755
242060.0,1874.831841664604,325.1244376921755
242190.0,1874.831841664604,325.1244376921755
242320.0,1874.831841664604,325.1244376921755
242450.0,1874.831841664604,325.1244376921755
242580.0,1874.831841664604,325.1244376921755
242710.0,1874.831841664604,325.1244376921755
242840.0,1874.831841664604,325.1244376921755
242970.0,1874.831841664604,325.1244376921755
243100.0,1874.831841664604,325.1244376921755
243230.0,1874.831841664604,325.1244376921755
243360.0,1874.831841664604,325.1244376921755
243490.0,1874.831841664604,325.1244376921755
243620.0,1874.831841664604,325.1244376921755
243750.0,1874.831841664604,325.1244376921755
243880.0,1874.831841664604,325.1244376921755
244010.0,1874.831841664604,325.1244376921755
244140.0,1874.831841664604,325.1244376921755
244270.0,1874.831841664604,325.1244376921755
244400.0,1874.831841664604,325.1244376921755
244530.0,1874.831841664604,325.1244376921755
244660.0,1874.831841664604,325.1244376921755
244790.0,1874.831841664604,325.1244376921755
244920.0,1874.831841664604,325.1244376921755
245050.0,1874.831841664604,325.1244376921755
245180.0,1874.831841664604,325.1244376921755
245310.0,1874.831841664604,325.1244376921755
245440.0,1874.831841664604,325.1244376921755
245570.0,1874.831841664604,325.1244376921755
245700.0,1874.831841664604,325.1244376921755
245830.0,1874.831841664604,325.1244376921755
245960.0,1874.831841664604,325.1244376921755
246090.0,1874.831841664604,325.1244376921755
246220.0,1874.831841664604,325.1244376921755
246350.0,1874.831841664604,325.1244376921755
246480.0,1874.831841664604,325.1244376921755
246610.0,1874.831841664604,325.1244376921755
246740.0,1874.831841664604,325.1244376921755
246870.0,1874.831841664604,325.1244376921755
247000.0,1874.831841664604,325.1244376921755
247130.0,1874.831841664604,325.1244376921755
247260.0,1874.831841664604,325.1244376921755
247390.0,1874.831841664604,325.1244376921755
247520.0,1874.831841664604,325.1244376921755
247650.0,1874.831841664604,325.1244376921755
247780.0,1874.831841664604,325.1244376921755
247910.0,1874.831841664604,325.1244376921755
248040.0,1874.831841664604,325.1244376921755
248170.0,1874.831841664604,325.1244376921755
248300.0,1874.831841664604,325.1244376921755
248430.0,1874.831841664604,325.1244376921755
248560.0,1874.831841664604,325.1244376921755
248690.0,1874.831841664604,325.1244376921755
248820.0,1874.831841664604,325.1244376921755
248950.0,1874.831841664604,325.1244376921755
249080.0,1874.831841664604,325.1244376921755
249210.0,1874.831841664604,325.1244376921755
249340.0,1874.831841664604,325.1244376921755
249470.0,1874.831841664604,325.1244376921755
249600.0,1874.831841664604,325.1244376921755
249730.0,1874.831841664604,325.1244376921755
249860.0,1874.831841664604,325.1244376921755
249990.0,1874.831841664604,325.1244376921755
250120.0,1874.831841664604,325.1244376921755
250250.0,1874.831841664604,325.1244376921755
250380.0,1874.831841664604,325.1244376921755
250510.0,1874.831841664604,325.1244376921755
250640.0,1874.831841664604,325.1244376921755
250770.0,1874.831841664604,325.1244376921755
250900.0,1874.831841664604,325.1244376921755
251030.0,1874.831841664604,325.1244376921755
251160.0,1874.831841664604,325.1244376921755
251290.0,1874.831841664604,325.1244376921755
251420.0,1874.831841664604,325.1244376921755
251550.0,1874.831841664604,325.1244376921755
251680.0,1874.831841664604,325.1244376921755
251810.0,1874.831841664604,325.1244376921755
251940.0,1874.831841664604,325.1244376921755
252070.0,1874.831841664604,325.1244376921755
252200.0,1874.831841664604,325.1244376921755
252330.0,1874.831841664604,325.1244376921755
252460.0,1874.831841664604,325.1244376921755
252590.0,1874.831841664604,325.1244376921755
252720.0,1874.831841664604,325.1244376921755
252850.0,1874.831841664604,325.1244376921755
252980.0,1874.831841664604,325.1244376921755
253110.0,1874.831841664604,325.1244376921755
253240.0,1874.831841664604,325.1244376921755
253370.0,1874.831841664604,325.1244376921755
253500.0,1874.831841664604,325.1244376921755
253630.0,1874.831841664604,325.1244376921755
253760.0,1874.831841664604,325.1244376921755
253890.0,1874.831841664604,325.1244376921755
254020.0,1874.831841664604,325.1244376921755
254150.0,1874.831841664604,325.1244376921755
