M1_cf_face_right,M1_cf_lowerex_right,M1_cf_upperex_right,R_M1_hdp_face_right,R_M1_hdp_lowerex_right,R_M1_hdp_upperex_right,cerebellothalamic_right,gpe2stn_ass_right,gpe2stn_sm_right,medial_lemniscus_right
50.0,61.2,92.0,54.0,63.0,64.0,12.8,0.4,49.6,0.0
100.0,100.0,100.0,67.0,63.0,74.0,60.0,9.6,56.0,0.0
66.4,99.6,99.6,53.0,50.0,50.0,59.2,26.8,47.2,0.0
49.6,69.2,97.6,74.0,70.0,80.0,55.2,8.4,62.4,0.0
69.6,99.6,97.2,68.0,53.0,67.0,83.2,11.6,50.4,0.0
52.4,96.8,97.2,52.0,34.0,58.0,3.2,7.6,39.2,0.0
90.4,94.4,100.0,73.0,65.0,76.0,84.8,24.8,64.4,0.0
98.8,100.0,100.0,48.0,59.0,55.0,70.4,0.8,41.6,0.8
82.4,99.6,100.0,55.0,62.0,57.0,73.6,34.8,50.8,0.0
0.0,11.6,45.2,47.0,43.0,53.0,0.0,6.4,39.6,0.0
90.4,99.6,100.0,76.0,68.0,74.0,95.2,47.2,63.6,0.0
63.6,42.8,96.8,77.0,71.0,78.0,25.6,22.8,58.8,0.0
0.0,28.8,43.2,59.0,48.0,57.0,56.0,10.4,50.8,0.0
34.8,85.2,93.2,66.0,54.0,67.0,47.2,8.4,54.0,0.0
98.8,100.0,100.0,65.0,66.0,72.0,20.8,14.4,51.2,0.0
93.6,99.2,100.0,79.0,74.0,79.0,96.8,24.8,71.6,0.0
66.0,99.2,99.6,70.0,71.0,75.0,69.6,5.2,62.4,0.0
47.6,53.2,96.8,77.0,72.0,81.0,25.6,20.0,64.0,0.0
48.4,82.0,97.6,74.0,69.0,78.0,73.6,7.6,68.8,0.0
99.6,98.4,100.0,80.0,74.0,82.0,100.0,46.8,72.4,0.0
85.6,92.8,98.4,79.0,73.0,82.0,97.6,42.4,71.2,0.0
71.6,91.6,99.2,75.0,73.0,80.0,89.6,10.4,70.8,0.0
59.6,88.4,95.6,4.0,1.0,3.0,0.0,0.0,2.0,0.0
0.8,35.2,57.2,63.0,47.0,67.0,60.0,6.4,45.6,0.0
32.0,66.8,91.6,70.0,61.0,67.0,84.0,10.8,51.2,0.0
89.6,97.2,100.0,69.0,57.0,71.0,64.8,20.4,58.8,0.0
39.2,98.8,98.8,74.0,68.0,77.0,68.8,31.2,66.0,0.0
14.0,78.4,90.4,69.0,69.0,70.0,93.6,16.8,60.0,0.0
98.8,100.0,99.6,47.0,49.0,48.0,21.6,0.0,22.0,0.0
0.0,2.0,0.0,39.0,40.0,49.0,40.0,4.0,36.4,0.0
0.0,26.4,58.0,60.0,66.0,66.0,8.0,0.4,48.8,0.0
42.0,93.2,98.8,74.0,55.0,70.0,8.0,22.4,60.0,0.0
91.6,93.6,97.2,33.0,25.0,33.0,1.6,0.4,30.8,0.0
32.0,35.2,92.0,71.0,70.0,73.0,9.6,12.4,56.0,0.0
84.0,75.2,99.2,77.0,72.0,82.0,88.8,17.6,68.8,0.0
29.6,92.0,98.8,73.0,66.0,75.0,77.6,10.0,62.8,0.0
72.8,99.2,99.6,73.0,67.0,77.0,39.2,6.4,66.4,0.0
0.0,21.2,9.2,38.0,27.0,38.0,9.6,0.4,25.2,0.0
19.2,17.2,82.4,70.0,64.0,79.0,47.2,16.8,61.2,0.0
91.2,99.6,100.0,74.0,68.0,80.0,81.6,11.2,66.8,0.0
82.4,92.8,99.2,79.0,73.0,80.0,78.4,32.0,61.2,0.0
48.0,32.4,96.8,75.0,69.0,80.0,48.8,9.2,66.8,0.0
