M1_cf_face_right,M1_cf_lowerex_right,M1_cf_upperex_right,R_M1_hdp_face_right,R_M1_hdp_lowerex_right,R_M1_hdp_upperex_right,cerebellothalamic_right,gpe2stn_ass_right,gpe2stn_sm_right,medial_lemniscus_right
48.4,97.6,96.4,41.0,53.0,50.0,69.6,17.6,37.6,0.0
0.0,0.4,5.2,33.0,29.0,32.0,0.0,5.2,28.4,0.0
0.0,23.6,41.2,50.0,64.0,65.0,0.8,0.0,37.6,0.0
61.6,95.2,100.0,63.0,65.0,71.0,25.6,15.6,58.8,0.0
57.6,92.8,94.8,51.0,38.0,45.0,81.6,6.8,42.0,0.0
36.0,60.8,98.0,32.0,27.0,28.0,0.0,2.4,21.6,0.0
27.6,14.0,86.0,71.0,67.0,78.0,25.6,9.2,60.8,0.0
46.8,84.0,96.0,65.0,59.0,72.0,7.2,2.0,52.8,0.0
21.6,78.0,87.2,50.0,48.0,58.0,0.0,0.8,43.6,0.0
79.2,99.2,99.6,75.0,68.0,80.0,68.8,9.2,67.6,0.0
0.0,4.8,4.4,26.0,35.0,31.0,0.0,0.8,21.2,0.0
22.4,84.8,91.2,72.0,73.0,77.0,16.8,12.8,61.2,0.0
90.8,86.4,99.2,40.0,37.0,44.0,0.0,2.4,32.0,0.0
79.6,97.2,100.0,67.0,54.0,71.0,60.8,16.0,55.2,0.0
14.0,14.8,75.2,54.0,49.0,53.0,54.4,0.4,40.0,0.0
38.0,10.0,93.2,75.0,65.0,79.0,54.4,7.6,62.0,0.0
0.0,6.4,0.0,12.0,11.0,14.0,0.0,0.4,10.4,0.0
98.8,100.0,100.0,61.0,68.0,66.0,74.4,2.0,42.0,1.6
74.0,72.8,99.2,75.0,70.0,80.0,48.0,10.8,65.6,0.0
0.0,13.2,5.6,42.0,55.0,51.0,0.0,0.4,35.6,0.0
87.2,96.8,97.2,33.0,23.0,36.0,1.6,0.4,19.6,0.0
94.4,99.6,100.0,74.0,65.0,77.0,91.2,42.8,64.8,0.0
98.8,99.6,100.0,72.0,55.0,72.0,38.4,6.8,58.4,0.0
98.8,100.0,100.0,45.0,32.0,43.0,8.0,4.8,36.0,0.0
6.8,2.4,57.6,69.0,72.0,73.0,74.4,16.0,57.6,0.0
88.8,100.0,100.0,63.0,60.0,64.0,92.0,42.0,56.4,0.0
82.0,86.4,99.6,78.0,74.0,82.0,75.2,18.8,70.0,0.0
94.0,98.4,100.0,73.0,63.0,76.0,30.4,10.4,60.4,0.0
12.4,38.8,72.4,74.0,71.0,73.0,88.0,24.0,63.6,0.0
84.8,99.2,100.0,72.0,66.0,76.0,89.6,27.6,64.4,0.0
54.8,92.0,99.2,68.0,65.0,73.0,54.4,21.6,62.0,0.0
26.4,49.2,95.2,74.0,68.0,80.0,40.8,7.6,65.2,0.0
13.6,34.0,66.4,70.0,60.0,75.0,66.4,12.4,56.0,0.0
46.0,99.6,99.2,73.0,63.0,75.0,88.8,49.2,60.4,0.0
41.6,86.0,96.8,75.0,71.0,82.0,59.2,13.6,65.2,0.0
26.8,92.4,93.6,71.0,70.0,79.0,58.4,13.6,61.6,0.0
89.6,93.6,99.6,66.0,60.0,74.0,65.6,7.2,57.6,0.0
50.8,61.2,91.6,54.0,61.0,63.0,10.4,0.4,48.0,0.0
100.0,100.0,100.0,68.0,63.0,74.0,60.0,9.2,56.0,0.0
67.6,99.6,99.6,53.0,49.0,49.0,60.0,26.8,47.2,0.0
49.6,70.8,97.6,74.0,70.0,80.0,56.0,8.4,62.4,0.0
70.0,100.0,97.2,68.0,51.0,67.0,84.8,11.6,50.0,0.0
52.0,96.8,97.2,51.0,33.0,59.0,3.2,7.2,38.8,0.0
90.4,94.4,99.6,72.0,65.0,76.0,84.0,24.8,64.4,0.0
98.8,100.0,100.0,47.0,56.0,55.0,71.2,0.8,41.2,0.8
